stock_id,stock_name,stock_code
1000217467,長和摩通五一購A,23587
1000217430,網易摩通四九沽A,23588
1000217503,建行匯豐四七購A,23589
1000217522,小米國君四乙沽A,23590
1000217516,新發匯豐四九購A,23592
1000217510,中芯匯豐五一購A,23593
1000217504,騰訊匯豐四七購F,23594
1000217523,網易國君四甲購A,23596
1000217518,銀証麥銀五十購A,23597
1000217512,中升麥銀五六購A,23598
1000217505,匯豐摩利四八沽A,23599
1000217524,長和摩利五四購A,23600
1000217549,騰訊瑞銀四六購I,23602
1000217560,中芯瑞銀四九購B,23603
1000217571,恒指瑞銀四甲沽A,23605
1000217538,騰訊花旗五三購A,23606
1000217548,友邦高盛四乙購A,23607
1000217601,恒指匯豐四甲沽A,23609
1000217595,恒指匯豐四乙沽A,23611
1000217586,長實麥銀五三購A,23612
1000217578,海通麥銀五五購A,23613
1000217602,福萊麥銀四乙購A,23614
1000217593,匯豐星展四八沽A,23615
1000217587,理想摩利四九沽A,23617
1000217579,攜程摩利四九購B,23618
1000217604,攜程花旗四八購A,23619
1000217596,理想花旗四九沽A,23620
1000217588,攜程華泰四九購A,23621
1000217580,中芯華泰四九購B,23622
1000217615,海油匯豐四八購A,23624
1000217666,國泰瑞銀四七購A,23625
1000217650,美團瑞銀五四沽A,23626
1000217635,騰訊瑞銀五三購A,23627
1000217618,恒指瑞銀四十沽C,23628
1000217663,比迪高盛五二購A,23629
1000217647,美團匯豐四乙沽A,23630
1000217632,攜程摩通四八購B,23631
1000217616,美團法興五九沽A,23632
1000217664,美團法興四八沽A,23633
1000217682,領展星展四九購B,23634
1000217694,友邦星展四十沽A,23635
1000217670,澳博摩利四八購A,23637
1000217708,理想摩利四九購A,23638
1000217684,網易摩利四八沽A,23640
1000217696,長和瑞銀五一購A,23641
1000217671,銀河花旗四九購A,23643
1000217707,藥明麥銀四十沽A,23644
1000217683,創科麥銀五七購A,23646
1000217695,海油麥銀五六購A,23647
1000217672,青啤麥銀五八購A,23649
1000217735,比迪韓投四九沽A,23651
1000217720,吉利法興四乙購A,23652
1000217761,中聯法興五九購A,23653
1000217748,理想法興四十購A,23654
1000217734,騰訊摩通五三購A,23655
1000217719,友邦摩通四十購A,23656
1000217760,中移花旗五二購A,23657
1000217747,港交花旗五六購A,23658
1000217733,騰訊花旗四乙購B,23659
1000217721,中化花旗四乙購A,23660
1000217798,京東瑞銀五乙購A,23661
1000217773,銀河匯豐四甲購A,23662
1000217790,京東匯豐四甲購A,23663
1000217782,京健麥銀六一購A,23664
1000217800,普達麥銀六一購A,23665
1000217775,S金匯豐五六沽A,23666
1000217792,比迪華泰四九沽A,23667
1000217784,京東國君四乙購B,23668
1000217799,金沙國君四乙購A,23669
1000217774,匯豐國君四九沽A,23670
1000217866,港交韓投四乙沽A,23672
1000217816,紫金信證四甲購A,23673
1000217888,夏三信證五六沽A,23674
1000217839,夏三信證五六購A,23675
1000217863,金沙信證四乙購A,23676
1000217818,美圖摩通四八購A,23677
1000217890,騰訊摩通四乙購C,23678
1000217840,萬國摩通四十購A,23679
1000217864,京東摩通五乙購A,23682
1000217817,聯想摩通四七購A,23683
1000217889,港交高盛四九購A,23684
1000217852,港交高盛五六購A,23685
1000217877,美團高盛四乙沽A,23686
1000217821,中化法興四甲購A,23687
1000217901,金沙法興四乙購B,23688
1000217853,港交法興五六購A,23689
1000217878,中軟法興五六購A,23690
1000217909,騰訊麥銀四甲購A,23691
1000217931,信光摩利五九購A,23692
1000217924,騰訊瑞銀四乙購B,23693
1000217917,銀河瑞銀四甲購A,23694
1000217910,港交瑞銀五六購A,23695
1000217932,聯想瑞銀四七購A,23696
1000217916,海油華泰四八購A,23698
1000217907,騰訊中銀四十購A,23699
1000217929,騰訊中銀四十購B,23700
1000217922,平安中銀五二購A,23701
1000217918,中芯中銀四甲購A,23702
1000217908,中油中銀四七購A,23703
1000217930,港交中銀四九購A,23704
1000217992,龍湖匯豐四八購A,23705
1000217940,紫金摩通四乙購B,23706
1000217964,渣打摩通五三購A,23707
1000217977,友邦法興四九購A,23708
1000218013,安踏匯豐四乙購A,23709
1000218004,騰訊國君四十購A,23710
1000218018,百度摩利四乙購A,23714
1000218008,平安摩利四十購A,23715
1000218015,港交摩利四甲購A,23716
1000218006,港交摩利五九購A,23717
1000218020,騰訊摩利四九購C,23718
1000218010,領展摩利四九購A,23719
1000218054,友邦匯豐四九購A,23720
1000218092,海油花旗四八沽A,23721
1000218040,澳博瑞銀四八購A,23722
1000218078,紫金瑞銀四乙購B,23723
1000218059,領展瑞銀四九購B,23724
1000218093,美團星展四九沽A,23725
1000218036,海油星展四九購A,23726
1000218076,長實摩通五三購A,23727
1000218057,港交摩通五六購A,23728
1000218097,中油摩通四乙沽A,23729
1000218039,海油法興五三沽A,23730
1000218077,平安法興四九購A,23731
1000218058,藥明法興五四購A,23732
1000218107,中移中銀四乙購B,23733
1000218102,海油中銀四乙購B,23734
1000218177,長實瑞銀五三購A,23735
1000218132,美圖瑞銀四八購B,23738
1000218147,中油瑞銀四乙沽A,23739
1000218160,S金花旗五六沽A,23740
1000218174,澳博花旗四八購A,23741
1000218130,京東韓投四乙購A,23743
1000218146,美團韓投四九購A,23744
1000218161,澳博摩通四八購A,23745
1000218175,中軟摩通五六購A,23746
1000218129,S金摩通五六沽A,23747
1000218145,中行摩通四乙沽A,23748
1000218162,港交瑞銀四甲購B,23749
1000218198,海油瑞銀四八沽A,23751
1000218190,美圖匯豐五六購A,23752
1000218206,銀河國君四甲購A,23753
1000218215,中油匯豐四乙沽A,23754
1000218285,中軟瑞銀五六購A,23755
1000218232,友邦瑞銀四七購A,23756
1000218250,S金瑞銀五六沽A,23757
1000218259,S金星展五六沽A,23758
1000218278,中金摩通五五購A,23759
1000218227,領展摩通四九購B,23760
1000218242,兗礦星展四九購A,23761
1000218258,招金花旗五三沽A,23762
1000218276,協鑫花旗四乙購A,23763
1000218225,信光花旗四乙購A,23764
1000218246,恒指法興四乙沽A,23765
1000218264,恒指法興四十沽B,23766
1000218284,海油法興四九購B,23769
1000218319,港交東亞五六購A,23770
1000218337,快手東亞五九購A,23771
1000218286,騰訊東亞五三購A,23772
1000218302,美團東亞五乙購A,23773
1000218320,小米東亞五三購A,23774
1000218338,東金匯豐五六購A,23775
1000218287,恒指匯豐四十沽A,23776
1000218303,小米匯豐四乙沽A,23777
1000218321,美團瑞銀四九沽B,23778
1000218339,友邦瑞銀四十沽A,23779
1000218288,中油麥銀四十沽A,23780
1000218304,福耀麥銀五三購A,23782
1000218324,信光麥銀五七沽A,23784
1000218342,友邦匯豐四十沽A,23786
1000218292,恒指法興四七沽A,23787
1000218307,吉利信證五四購A,23788
1000218322,中壽信證四乙購A,23789
1000218340,銀河信證五一沽A,23790
1000218291,吉利信證四甲沽A,23791
1000218306,銀河信證四十購A,23792
1000218325,小米摩利四乙沽A,23793
1000218343,中遞韓投四乙購A,23794
1000218436,小米瑞銀四乙沽A,23795
1000218464,中金瑞銀五五購A,23796
1000218380,恒指瑞銀四八沽B,23797
1000218408,快手瑞銀四七沽A,23798
1000218437,比迪瑞銀四乙購B,23799
1000218465,美團瑞銀四九沽C,23800
1000218381,萬國瑞銀四十購A,23801
1000218409,中移瑞銀五二購A,23802
1000218431,美團國君四九購C,23803
1000218459,騰訊國君五一購A,23804
1000218374,中油法巴五一購A,23805
1000218402,美團法巴五一購B,23806
1000218434,小米摩通四乙沽A,23807
1000218462,盈富摩通四甲沽A,23808
1000218379,恒指摩通四九沽C,23809
1000218407,恒指法興四甲沽A,23810
1000218435,小米法興四乙沽A,23811
1000218463,洛鉬法興五七購B,23812
1000218376,S金花旗四六購A,23814
1000218404,銀河花旗四甲購A,23815
1000218523,平安國君四九購A,23816
1000218516,港交國君五一購A,23817
1000218504,友邦國君四十購A,23818
1000218510,比迪國君四九沽B,23819
1000218524,騰訊匯豐四九購B,23820
1000218518,S金匯豐四乙購B,23821
1000218505,騰訊匯豐四七沽B,23822
1000218511,騰訊匯豐四六購F,23823
1000218525,安踏麥銀五七購A,23824
1000218519,建行麥銀五六購A,23825
1000218506,盈富瑞銀四甲沽A,23826
1000218512,恒指瑞銀四九沽C,23827
1000218526,恒指瑞銀四乙沽B,23828
1000218572,華地匯豐四乙購A,23830
1000218587,海油法巴五一購B,23831
1000218538,友邦法巴四乙購A,23832
1000218555,中芯法巴五一購A,23833
1000218571,銀河法巴四甲購A,23834
1000218588,美圖摩通四乙購A,23835
1000218539,藥明摩通五四購B,23836
1000218556,美團摩通四九沽B,23837
1000218573,恒指摩通四七沽C,23838
1000218589,領展法興四乙購A,23840
1000218540,中移法興四九購B,23841
1000218605,思摩匯豐四八購A,23842
1000218613,協鑫匯豐四乙購A,23843
1000218597,藥明匯豐五四購A,23844
1000218620,中軟匯豐五六購A,23847
1000218606,比迪星展四十沽A,23850
1000218614,快手摩利五六購A,23851
1000218599,美團摩利五六購A,23852
1000218622,中軟摩利五六購A,23853
1000218607,長實摩利五三購A,23854
1000218615,藥明摩利五四購B,23855
1000218598,紫金麥銀四甲沽A,23858
1000218621,洋保麥銀五七購A,23859
1000218611,東風麥銀五六購A,23860
1000218619,兗礦麥銀五一沽A,23862
1000218603,中煤麥銀五十購A,23863
1000218626,洛鉬麥銀五六購A,23864
1000218629,恒指花旗四十沽A,23865
1000218647,紫金花旗四九沽A,23866
1000218665,中油花旗四乙沽A,23867
1000218683,海油瑞銀四九購C,23868
1000218630,藥明瑞銀五四購B,23869
1000218648,騰訊摩通四九購C,23870
1000218666,比迪摩通四七沽B,23871
1000218682,京東高盛四九沽A,23872
1000218634,國泰法興五四購A,23874
1000218653,信光法興五八購A,23875
1000218709,海油匯豐五三沽A,23876
1000218736,信光匯豐四乙購A,23877
1000218726,中聯匯豐五九購A,23878
1000218719,嗶哩匯豐四九購A,23879
1000218710,國信瑞銀四九購A,23880
1000218737,中行瑞銀四乙沽A,23881
1000218727,國泰中銀四乙購A,23882
1000218718,平安中銀四九購A,23883
1000218708,工行中銀四乙購A,23884
1000218735,工行花旗四八購A,23885
1000218800,美圖麥銀五五購A,23886
1000218766,華地麥銀四甲購A,23887
1000218750,波登麥銀五六購A,23888
1000218784,信行麥銀四十購A,23889
1000218801,恒安麥銀五三購A,23890
1000218767,農泉麥銀五七購A,23891
1000218751,申洲麥銀五三購A,23892
1000218782,協鑫摩通四乙購A,23894
1000218796,騰訊高盛四七購D,23895
1000218771,恒指法興四九購A,23896
1000218816,紫金匯豐四甲購A,23897
1000218810,小米匯豐四九沽A,23899
1000218822,領展匯豐四乙購A,23900
1000218850,友邦摩利四九購A,23901
1000218898,友邦摩利四甲購A,23902
1000218881,建行摩利五五購A,23903
1000218860,夏三法巴五四購A,23904
1000218844,騰訊法巴五七購B,23905
1000218899,比迪瑞銀四八沽A,23906
1000218883,友邦瑞銀四九購A,23907
1000218866,江銅瑞銀四七購A,23908
1000218849,信光摩通四乙購A,23909
1000218897,領展摩通四乙購A,23911
1000218880,友邦摩通四九購A,23912
1000218862,中行花旗四乙沽A,23913
1000218845,百度花旗四乙購A,23914
1000218894,海油花旗四九購C,23915
1000218877,比迪花旗四七沽B,23916
1000218863,網易花旗四八沽A,23917
1000218846,中移花旗四乙購A,23919
1000218896,友邦高盛四九購A,23920
1000218879,東甄匯豐五乙購A,23921
1000218912,比迪瑞銀四七沽B,23923
1000218903,海油匯豐四九購B,23924
1000218933,藥明法巴四甲購A,23925
1000218923,美團中銀五一沽A,23926
1000218913,友邦中銀四十購A,23927
1000218904,藥明中銀四乙購A,23928
1000218934,恒指中銀四八購A,23929
1000218925,友邦摩利四九購B,23930
1000218914,恒生麥銀五四購A,23931
1000218905,中鐵麥銀四十購B,23932
1000218935,商湯麥銀五三購A,23933
1000218924,康龍麥銀五五購A,23934
1000218917,電盈麥銀四甲購A,23935
1000218908,藥康信證四乙購A,23936
1000218937,中化信證四甲購A,23937
1000218928,友邦瑞銀四甲購A,23938
1000218916,海田信證五五購A,23939
1000218909,領展瑞銀四乙購A,23940
1000218939,東甄瑞銀五乙購A,23942
1000218929,信光瑞銀四乙購A,23943
1000218918,紫金瑞銀四九沽A,23944
1000218956,友邦花旗四九購A,23945
1000218971,領展花旗四乙購A,23946
1000218987,建行摩通五二購A,23947
1000219002,國泰摩通五四購A,23948
1000218954,A中法巴五七購A,23949
1000218973,友邦法興四九購B,23950
1000218988,紫金法興四乙購B,23951
1000219003,協鑫法興四甲購A,23952
1000218958,新保麥銀五乙購A,23953
1000219030,友邦國君四九購A,23954
1000219007,恒指匯豐四十購A,23955
1000219022,友邦匯豐四九購B,23956
1000219014,恒指匯豐四九購A,23958
1000219032,友邦匯豐四甲購A,23959
1000219008,友邦法巴四十購A,23960
1000219023,中化法巴五一購A,23962
1000219015,中移法巴五四購C,23964
1000219031,中移法巴四乙購A,23966
1000219009,中海麥銀五五購A,23967
1000219024,農行麥銀五六購A,23968
1000219016,金斯麥銀四甲購A,23969
1000219034,國泰摩利五四購A,23970
1000219011,工行摩利四乙購A,23972
1000219027,信光摩利五八購A,23973
1000219019,友邦瑞銀四九購B,23974
1000219035,中移瑞銀四乙購A,23975
1000219012,中移瑞銀四九購B,23976
1000219028,國泰瑞銀五四購A,23977
1000219020,海油瑞銀五三沽A,23978
1000219036,渣打瑞銀五三購A,23979
1000219013,中芯瑞銀五一購A,23981
1000219026,友邦華泰四九購A,23982
1000219018,平安華泰四乙購A,23983
1000219033,海油華泰四九購A,23984
1000219052,銀河摩通四十購A,23985
1000219038,神華摩通四九購A,23986
1000219065,恒指摩通四九購B,23987
1000219096,恒指匯豐四七沽A,23988
1000219122,中移匯豐四九購B,23989
1000219133,中移麥銀五一沽A,23990
1000219110,中移麥銀四乙購B,23991
1000219097,友邦麥銀五五購A,23992
1000219123,小米麥銀五六購A,23993
1000219134,渣打麥銀五四購A,23994
1000219109,舜光星展四九購B,23995
1000219098,小米摩利四乙沽B,23997
1000219124,紫金摩利四九沽A,23998
1000219136,閱文瑞銀四九購A,23999
1000219112,神華瑞銀四九購A,24000
1000219100,兗礦瑞銀四乙購A,24001
1000219121,舜光花旗五六購A,24002
1000219190,S金摩通五二購A,24003
1000219172,紫金摩通四甲購A,24004
1000219154,工行摩通四乙購A,24005
1000219138,匯豐法興四九沽A,24007
1000219192,恒指法興四八沽B,24008
1000219173,恒指法興四十沽C,24009
1000219235,平安瑞銀四乙購A,24010
1000219214,友邦法興四甲購A,24011
1000219244,平安匯豐四九購D,24012
1000219224,招金匯豐四甲購A,24014
1000219233,領展麥銀四十購B,24015
1000219216,中油麥銀五二購A,24016
1000219245,東海摩利四乙購A,24017
1000219225,協鑫摩利四甲購A,24018
1000219234,建行摩利四乙購A,24019
1000219215,中移星展四九購A,24020
1000219243,紫金花旗四十購A,24021
1000219283,恒指瑞銀四九購B,24022
1000219300,美高瑞銀四八購A,24023
1000219248,小米瑞銀四乙沽B,24024
1000219265,紫金瑞銀四甲購A,24025
1000219284,康方瑞銀四九購A,24026
1000219301,銀河瑞銀四十購A,24027
1000219247,華地摩通四十購A,24029
1000219320,中芯法興五一購A,24030
1000219317,江銅法興五七購A,24031
1000219318,長實法興五乙購A,24032
1000219322,平安法興四十購A,24033
1000219319,東海法興四乙購A,24034
1000219347,美團匯豐五九沽A,24035
1000219330,港交國君五六購A,24036
1000219339,里康麥銀六一購A,24037
1000219354,舜光麥銀五甲購A,24038
1000219348,中宏麥銀六一購A,24039
1000219332,國泰麥銀五五購A,24040
1000219340,美團麥銀五七購A,24041
1000219355,中藥麥銀五八沽A,24042
1000219345,恒指中銀四九購A,24043
1000219333,中移中銀四乙購C,24044
1000219341,美團中銀四乙購A,24045
1000219352,阿里中銀五七購A,24046
1000219391,阿里韓投四甲購A,24047
1000219367,國材花旗四十購A,24048
1000219379,理想花旗四乙購B,24050
1000219402,紫金花旗四乙購A,24051
1000219390,建行花旗四乙購A,24052
1000219413,洋保摩通五甲購A,24053
1000219416,洛鉬摩通五五購A,24054
1000219408,新保摩通五甲購A,24055
1000219405,小米摩通四乙沽B,24056
1000219432,S金星展五二購A,24058
1000219440,港交摩利四甲購B,24059
1000219447,騰訊星展四甲沽A,24060
1000219428,騰訊國君四九購B,24061
1000219436,S金瑞銀五二購A,24063
1000219461,農行摩通五五購A,24064
1000219494,匯豐摩通四十沽A,24065
1000219476,恒指花旗四九購A,24066
1000219508,建行花旗五五購A,24067
1000219460,美團花旗四乙購A,24068
1000219492,中行花旗四甲購A,24069
1000219477,港交高盛四甲購A,24070
1000219518,紫金麥銀四十購A,24071
1000219546,中煤麥銀六一沽A,24072
1000219537,永利麥銀五二購A,24073
1000219527,瑞聲麥銀四乙沽A,24074
1000219519,浙滬麥銀五九購A,24075
1000219547,美團國君四乙購A,24077
1000219538,比迪星展四九購A,24079
1000219528,江銅摩利五六購A,24080
1000219520,銀河摩利四十購A,24081
1000219548,國藥摩利四九購A,24083
1000219539,中油摩利五一購A,24084
1000219529,農行瑞銀五五購A,24085
1000219607,中移花旗四十沽A,24086
1000219589,平安花旗四十購A,24089
1000219556,小米韓投四乙購A,24090
1000219573,騰訊韓投四乙購A,24091
1000219608,中宏匯豐五九購A,24092
1000219590,小米匯豐四乙沽B,24094
1000219555,騰訊高盛四甲沽A,24096
1000219572,友邦摩通四十購B,24097
1000219609,比迪摩通四乙購B,24098
1000219591,阿里法興四甲購A,24099
1000219557,國信法興四十購A,24100
1000219574,中移法興四十沽A,24101
1000219610,海油法興四乙購A,24102
1000219592,友邦法興四十購A,24103
1000219627,美團瑞銀四乙沽C,24104
1000219651,友邦麥銀四十購A,24105
1000219644,友邦摩利四十沽A,24107
1000219636,國泰摩利五四購B,24108
1000219629,領展信證四十購A,24109
1000219700,建行瑞銀五二購A,24111
1000219688,工行瑞銀四乙購A,24112
1000219678,國藥匯豐四九購A,24113
1000219668,比迪高盛四乙購A,24114
1000219699,阿里高盛五六購A,24115
1000219710,攜程摩通四八沽B,24116
1000219715,阿里摩通四甲購A,24117
1000219719,紫金摩通四九沽A,24118
1000165930,復醫法興四乙購A,24477
1000166369,復醫瑞信四乙購A,24751
1000166587,海油匯豐四六購A,24834
1000166690,復醫摩利四乙購A,24865
1000166714,藥康麥銀四七購A,24910
1000166889,鐵塔匯豐四六購A,24973
1000167085,福萊法興四六購A,25090
1000167086,新特法興四乙購A,25091
1000168178,新特瑞信四乙購A,25575
1000168227,新特摩通四乙購A,25620
1000168445,新特瑞銀四乙購A,25732
1000168409,匯豐法興四乙購A,25734
1000168425,長實法興四乙購A,25735
1000168426,長和法興四乙購A,25737
1000168975,復醫瑞銀四乙購A,25947
1000169093,匯豐摩利四乙購A,26007
1000169045,匯豐麥銀四乙購A,26053
1000169046,東風麥銀五一購A,26054
1000169050,鐵塔麥銀四十購A,26060
1000169241,匯豐摩通四乙購A,26113
1000169243,復醫摩通四乙購A,26115
1000169275,匯豐瑞銀四乙購A,26127
1000169482,郵銀法興四九購A,26161
1000169556,匯豐高盛四乙購A,26228
1000169958,鐵塔花旗四九購A,26328
1000170025,郵銀摩利四九購A,26334
1000170106,鐵塔高盛四九購A,26362
1000170187,鐵塔摩利四九購A,26393
1000170626,鐵塔摩通四九購A,26559
1000170719,新天麥銀五七購A,26595
1000170772,鐵塔瑞銀四九購A,26628
1000170844,東風摩通四乙購A,26668
1000171107,長實摩利四乙購A,26736
1000171484,長實瑞信四乙購A,26925
1000172970,理想麥銀四五購A,27384
1000174091,長和瑞信四乙購A,27814
1000174236,匯豐花旗四乙購A,27868
1000174226,國泰麥銀四七購A,27881
1000174251,匯豐星展四乙購A,27882
1000174332,郵銀星展四九購A,27920
1000174649,郵銀瑞銀四九購A,27958
1000174852,雅生麥銀五一購A,28038
1000174909,郵銀摩通四九購A,28071
1000174984,中鋁星展四六購A,28097
1000175024,康方麥銀四六購A,28109
1000175113,郵銀高盛四九購A,28119
1000175132,小鵬麥銀四七購A,28146
1000176140,華材麥銀四乙購A,28356
1000176295,騰訊星展四乙購A,28395
1000176278,農泉麥銀四七購A,28399
1000142428,阿里麥銀四七購A,28490
1000176720,騰訊摩利四乙購A,28513
1000176840,南中麥銀四十購A,28562
1000176821,騰訊東亞四乙購A,28576
1000176907,騰訊摩通四乙購A,28599
1000176906,銀河花旗四六購A,28607
1000176929,騰訊高盛四乙購A,28610
1000177563,南中摩利四九購A,28873
1000178059,蒙牛法興四六購A,29032
1000178042,國電麥銀四甲購A,29048
1000178088,阿里匯豐四六沽A,29078
1000178128,中鋁高盛四六購A,29086
1000178153,平醫麥銀四九購A,29128
1000178459,阿里摩利四六購A,29189
1000178808,平醫匯豐四六購A,29368
1000178937,蒙牛摩利四六購A,29422
1000178928,閱文摩利四四購A,29448
1000178965,中燃麥銀四五購A,29449
1000178966,中科麥銀四五購A,29455
1000178940,中建麥銀四六購A,29456
1000178993,長實高盛四乙購A,29500
1000179157,泡瑪法興四乙購A,29532
1000179171,A中法興四六購A,29536
1000179145,夏三法興四乙購A,29537
1000179216,平醫摩通四八購A,29599
1000179197,長實摩通四乙購A,29604
1000179275,農泉摩利四六購A,29623
1000179302,泡瑪麥銀四乙購A,29665
1000179292,攜程法興四六購A,29672
1000179414,長實匯豐四乙購A,29769
1000179404,新地匯豐四六購A,29770
1000179503,國航法興四六購A,29899
1000179513,比電法興四乙購A,29904
1000179611,中鋁法興四七購A,29951
1000011007,JOY TREA B2909,40000
1000208988,CCB N2611C,40001
1000011469,GRNL GLB N2909,40007
1000011683,CNOOC F13 N2909,40015
1000011684,CNOOC F13 N4909,40016
1000011866,HKINTQD B2410,40017
1000013227,H&H INTL N2410,40029
1000013342,SUN EXP N2910,40030
1000013459,CITIC SEC N2410,40033
1000013609,SE GLOBAL N2410,40035
1000209437,CNCB INTL N3312,40037
1000013756,PCGI INT N2410,40040
1000014017,HUAYI FNI N2410,40042
1000014018,YUZHOU N2410,40043
1000014019,CLP PHKF PSGCSB,40044
1000014317,CIFI HLDG N2411,40046
1000014926,SINOPEC N2411,40048
1000014927,SINOPEC N2911,40049
1000014928,SINOPEC N4911,40050
1000209711,FWD GHL N3312,40052
1000015093,GZ METRO N2411,40054
1000015264,VKEREHK N2505,40055
1000015265,VKEREHK N2911,40056
1000015266,HTISEC B2505,40057
1000015545,HUARONG19 N2411,40059
1000015546,HUARONG19 N2911,40060
1000015696,C PLAZA SPCS C,40062
1000015827,SHK&CO N2411,40065
1000015942,ICBCIL FN N2411,40068
1000016214,NANYANG N2911,40069
1000016319,PCGI II N2411,40074
1000016601,AAC N2411,40075
1000016602,CHINA OVS N2911,40076
1000016743,YUZHOU N2505,40079
1000017408,CSCFIN III SGPS,40083
1000017651,AMIPEACE N2412,40089
1000017653,CR LAND SPCS,40091
1000017761,BOCOM LM N2412,40092
1000017902,CHGHK TM B2412,40094
1000017903,CHGHK TM B2912,40095
1000017904,PB ISSR5 B2512,40097
1000018103,KM RT B2412,40101
1000018259,WYNN MAC N2912,40102
1000018765,TJ SCIM B2412,40103
1000018766,TJ SCIM B2612,40104
1000018767,TJ SCIM B2912,40105
1000018768,TJ SCIM B3912,40106
1000018971,BOSIDENG B2412,40107
1000019870,YUHUA EDU B2412,40109
1000020366,NWD (MTN) N4912,40110
1000021240,YUZHOU N2601,40112
1000022026,C PLAZA N2507,40113
1000021386,LOGAN GRP N2501,40114
1000021561,SINOOCEAN N3001,40115
1000021761,ZHENROPPT N2404,40116
1000021762,KWG GROUP N2701,40117
1000021763,ZZ URBAN N2501,40118
1000021764,CIFI HLDG N2507,40120
1000022373,BOCL N2501,40123
1000022508,SHKP(CM)L N3001,40130
1000209712,SOAR WIND GPCS,40138
1000023761,SPAC MTN N3001,40141
1000024341,20201WST N5108,40142
1000026021,CSSC B2502,40145
1000026022,CSSC B3002,40146
1000209975,GZ DDH B2512,40148
1000210119,ZJCXJK B2612,40149
1000026373,S BPHARM B2502,40150
1000026648,FE HORI N2502,40151
1000026521,SF HLDG N3002,40152
1000026649,CZ INTL B2502,40154
1000026650,SINOSING B2502,40155
1000026651,SINOSING B3002,40156
1000027097,CCCI TSR SGPS,40157
1000027098,CCCI TSR SGPSB,40158
1000026948,YUZHOU N2502,40159
1000210560,CHANG DEV B2606,40160
1000027521,CITIC LTD N2502,40161
1000027522,CITIC LTD N3002,40162
1000027102,HUARONG19 N2502,40166
1000027103,HUARONG19 N3002,40167
1000211193,MICROPORT B2812,40168
1000027703,BOCOM LM N2503,40170
1000028053,EL GLO SGPCS,40173
1000028054,GRNL GLB N3003,40174
1000027893,MINMET FN SGPCS,40175
1000028358,BOCOM (HK) SCS,40176
1000028359,CHINA OVS N2503,40177
1000028360,CHINA OVS N3003,40178
1000028361,CHINA OVS N3503,40179
1000211194,CDXJ B2612,40180
1000211315,JNTQ B2412,40185
1000029694,HAITNG FH B2503,40186
1000029696,MCC(HK)CL GPS,40188
1000030611,CINDA20 N2503,40191
1000030612,CINDA20 N2703,40192
1000030613,CINDA20 N3003,40193
1000034796,IFC DEV N3004,40198
1000034797,AIA GROUP N3004,40199
1000036443,PETRONAS N3004,40200
1000036444,PETRONAS N5004,40201
1000036445,PETRONAS N6004,40202
1000036314,SUN EXP N2504,40203
1000036315,SUN EXP N3004,40204
1000036446,LENOVO N2504,40205
1000037228,XIAOMI BT N3004,40209
1000037426,KINGSOFT B2504,40210
1000038181,WHARFREIC N2505,40211
1000038182,WHARFREIC N3005,40212
1000211316,RUDONG JX B2612,40213
1000038322,SHKP(CM)L N3005,40217
1000038801,AMTD IDEA SPS,40219
1000038995,SINOPEC N2505,40220
1000038996,SINOPEC N3005,40221
1000038997,SINOPEC N5005,40222
1000039408,NWD (MTN) N3005,40223
1000040127,ZS GROUP B2505,40224
1000211431,CDYL B2612,40226
1000040288,HLAND MTN N2505,40227
1000040610,BEA N3005,40232
1000041268,HYSAN MTN N2706,40236
1000041487,CITIC SEC N2506,40238
1000041950,TENCENT N2601,40239
1000041951,TENCENT N3006,40240
1000041952,TENCENT N5006,40241
1000041953,TENCENT N6006,40242
1000041956,BLUE BR B2506,40245
1000042394,SANDS N2601,40246
1000042395,SANDS N3006,40247
1000042396,HKE FIN N3006,40248
1000043420,YONGA INV B2506,40252
1000043903,CHAMP MTN N3006,40253
1000044103,GRNL GLB N2812,40254
1000044104,MENGNIU B2506,40256
1000044105,MENGNIU B3006,40257
1000043905,MGM CHINA N2506,40258
1000044332,WYNN MAC N2601,40259
1000044672,CAPCO FC N3006,40260
1000044513,CHD OVS SGPS,40261
1000044514,NWD FIN GSPCSB,40262
1000044864,HENGJIAN B2506,40268
1000045083,CNPC GLB B2506,40270
1000045084,CNPC GLB B3006,40271
1000211317,CXSOA B2612,40272
1000045085,STANC PSCCSE,40276
1000045086,COSL SG N2506,40277
1000045087,COSL SG N3006,40278
1000045088,BOCL N2506A,40279
1000211556,TAISHN CT N2412,40283
1000045407,CCB B3006,40284
1000212248,RUDONG JX B2701,40286
1000212249,RUDONGJX B2701B,40287
1000046117,CLP-PF N3006,40289
1000046118,CLP-PF N3506,40290
1000046295,EDU TECH B2507,40292
1000047511,UNI TREK B2507,40295
1000047512,TIMES CHN N2507,40296
1000048602,SHA PG B2507,40298
1000048603,SHA PG B3007,40299
1000048604,GREENTOWN N2507,40300
1000048988,BOCOM LM N2507,40302
1000048989,ZA ONLINE N2507,40304
1000212662,AIR AUTH N2707,40307
1000049216,HFI INTL B2507,40309
1000049218,ICBC(HK) N2507,40311
1000049882,BOCOM N2507,40315
1000049883,CIFI HLDG N2510,40316
1000050045,CCBL1CORP N2507,40317
1000050047,GHKF N3007,40319
1000050349,GRNL GLB N2904,40320
1000050350,GRNL GLB N3101,40321
1000050559,HORSE GAL N2507,40323
1000050919,SPIC MTN N2507,40324
1000051621,CH BANK NCSCSB,40329
1000051430,CSCIF A N2508,40330
1000051624,CCB N2508,40333
